"","variable","R"
"297","AC108145.1",NA
"298","DGKD",0.183869115215914
"299","TMCO1",-0.294169285112135
"300","AC012499.1",-0.0628191103048721
"301","AC117500.5",0.0799643884599097
"302","RAB5C",0.14797692118587
"303","NPBWR2",0.128473694761217
"304","UPP1",0.0349397002779849
"305","AP001610.2",0.222478451609321
"306","AC064859.1",-0.0112661989321584
"307","AC008760.1",-0.143273459808849
"308","AC093323.2",-0.276662838930204
"309","RNA5SP36",-0.0583033280586436
"310","RPS17P17",NA
"311","TRABD2B",0.427020764761911
"312","RPL36P2",0.0565435244300813
"313","AC073534.1",0.131747767187337
"314","RPS3AP17",0.0619101965795911
"315","AC020914.3",0.00844103409658823
"316","AC244157.1",0.205407454294495
"317","AMN",-0.21636537540894
"318","KCNE1B",0.264905737822365
"319","KLK10",-0.175539609875506
"320","AL133338.1",0.0438376042940847
"321","MRPL57P7",0.0223972017086963
"322","AF096876.1",NA
"323","KDM5B",-0.309154390578175
"324","KRTAP19-3",-0.0120255633086145
"325","STPG1",-0.0995778969694376
"326","AC004951.3",-0.103783997905907
"327","FHOD1",0.272026044782136
"328","PTPRH",-0.235220173359835
"329","PCMTD1",0.123950589759846
"330","AL121957.1",0.165980461397677
"331","OR14A16",-0.0402084107576189
"332","NDUFS5P6",NA
"333","U3",0.150934926861021
"334","AC002128.1",0.112096670651149
"335","AC112907.2",-0.058363175632686
"336","GLRA3",0.391129411578137
"337","AACSP1",-0.0620479081243175
"338","RPS28P7",0.131682012399339
"339","COX7A2P2",0.0402453069412225
"340","MINDY4",-0.1059796104629
"341","MAP2K7",0.0166761053456099
"342","AC013733.2",0.279356030743251
"343","AP000281.2",0.0994812537765085
"344","SMIM32",0.134647052119963
"345","AL109955.1",0.433555986365282
"346","ZNF767P",0.243071030952563
"347","AC010376.1",NA
"348","MT-TL1",-0.000636029109170594
"349","AP5S1",0.186699723607612
"350","GRIP1",0.119929613000893
"351","RPS29P12",-0.0596102665375398
"352","VRK3",0.00616582946082086
"353","Z80107.2",-0.107381647552011
"354","SRSF10P1",0.0832089509992272
"355","LINC01880",0.106467263898208
"356","SNORD99",-0.0789275935548918
"357","FP236315.1",-0.101554793331454
"358","AC027369.4",NA
"359","NDUFAF4P4",0.132945928086388
"360","AC123904.2",NA
"361","VENTXP3",0.0499181251429365
"362","ARMH2",0.204124498180806
"363","SLC2A1",-0.356130148268542
"364","LEMD1-AS1",-0.216680675668261
"365","AL360270.2",-0.00782597531080458
"366","WNT1",0.549974992992013
"367","MIR4635",0.0690062247977778
"368","AC104825.1",0.457659811432115
"369","AC024681.2",0.0494689906689184
"370","AC012414.4",NA
"371","AC134050.1",0.156823675809562
"372","MUSK",0.606204654453623
"373","CDY1",NA
"374","AL591684.3",0.0695659286042518
"375","LINC02317",0.0415102154120028
"376","ST6GALNAC4P1",-0.11896043609793
"377","POLR2LP1",-0.0534766381388861
"378","AC093802.1",-0.0873799504536402
"379","RNA5SP465",0.0918494354412032
"380","DUX4L5",NA
"381","AC093249.6",0.0443790427487556
"382","WASH4P",0.023057913013533
"383","RNU6-175P",0.00105276125050991
"384","RNU6-428P",0.0247585126942064
"385","SPINK1",0.0282772204699566
"386","AL031710.1",-0.0166366875889467
"387","PHKBP2",-0.122125816898157
"388","AC107015.1",0.119548247009168
"389","VSTM2B",0.301672742844634
"390","HCG27",0.204304435714634
"391","AL132655.4",NA
"392","RN7SL521P",-0.00804062319033636
"393","AC139768.1",0.338682692183281
"394","AC091819.2",NA
"395","AC079298.1",0.117392874616332
"396","SPATA31D1",0.0986343556506474
"397","MTND4P8",0.0106078647322165
"398","GLYCTK",0.0411821671671323
"399","MASP2",0.336608505162078
"400","FOXD2-AS1",-0.221007413924722
"401","DNAJA1P6",-0.0527008219677402
"402","RPRM",0.201661235192683
"403","TNNT1",-0.273692162379781
"404","AC008555.7",0.0504483289557105
"405","AC009220.1",0.0790366453584377
"406","MTND1P11",0.307568763271846
"407","AC138869.1",NA
"408","MT-ND1",-0.0881380190319598
"409","PPOX",0.0132343881098523
"410","OR2U2P",-0.123808210032868
"411","MTATP6P26",0.146506544146133
"412","DEFA1",NA
"413","AL136369.2",0.191737744994338
"414","LINC02301",0.0654006744238687
"415","H6PD",0.277613610011038
"416","RCOR1",-0.289658625044913
"417","GRAMD1C",0.0529803499643188
"418","LINC01429",-0.114972432410825
"419","RPS6KB1",0.292499186349381
"420","AC068620.1",0.280092442838375
"421","ADIRF-AS1",0.16487298590369
"422","GLI3",0.268528591234868
"423","MIR378D1",NA
"424","MTATP6P19",-0.0153326976253543
"425","OFD1P4Y",NA
"426","AC006001.2",-0.16638980980979
"427","KCNE4",0.441040437689292
"428","AL589987.1",0.151885862160312
"429","EIF1P5",-0.0571667101877598
"430","HOXC13",0.0165533151344729
"431","DAP3P1",0.113507216089009
"432","TOLLIP-AS1",-0.111173040346122
"433","AC009065.8",-0.0717276564573005
"434","FAM217B",0.308362138721708
"435","AC106786.2",0.137239484179164
"436","AC011396.1",0.128036879932896
"437","AC139143.1",0.0801411432943374
"438","AC067817.2",0.33191452095606
"439","FCGR2B",0.594621844055772
"440","LAMTOR4",-0.0111263611852327
"441","PHYKPL",0.264724587974294
"442","U3",-0.108280077310299
"443","VN1R7P",-0.0467701923133294
"444","AC034234.1",0.0626852176921546
"445","KIAA1328",0.468399004310606
"446","KRT8P10",-0.0585553518665444
"447","AC133473.1",0.0762373920821743
"448","RNU7-90P",0.0728607659286646
"449","NME1-NME2",-0.0671652412436762
"450","AC007274.2",NA
"451","PHLDA2",-0.33795413896854
"452","CBL",0.332284959854926
"453","ASS1P2",0.157667229315485
"454","AC022690.1",-0.083259962669694
"455","RLN1",0.316478367138843
"456","AC093801.2",0.00797695275216467
"457","IGHV1-12",0.507071517519137
"458","RN7SL193P",0.0637889272924485
"459","AC245128.2",-0.0146559799220202
"460","KRT8P50",0.0539668786834772
"461","CLN6",-0.0843579027620328
"462","EFS",0.27507163608966
"463","PPIAP27",-0.0151292805930351
"464","AC103592.1",0.10996112741714
"465","ERRFI1",-0.120486976115995
"466","AL049874.2",-0.0372113622626967
"467","EVPL",-0.27010712320014
"468","AC015878.2",-0.0367916921497983
"469","GRAMD4P8",0.0728132028008782
"470","AC120024.4",-0.052461801849835
"471","SMIM2",-0.0464551714895894
"472","AC073257.1",-0.0475188563201553
"473","SPON1-AS1",0.133253272496037
"474","IL27RA",0.573782435298602
"475","CHMP1B2P",0.0972847458673018
"476","AC068787.1",-0.091733876136688
"477","SRGAP2-AS1",0.142346836407605
"478","WDR70",0.265297875749828
"479","AC073612.1",0.0643721330049367
"480","OR10H1",0.0287526809775088
"481","BRDT",0.172017796758653
"482","OTUD1",0.414312885737576
"483","AL162724.2",0.0941088182353494
"484","TTC5",0.172590474465305
"485","PDCD6",-0.221712080148816
"486","AC137675.1",-0.0664782902743456
"487","MIR6131",0.0135866831544865
"488","AC008267.7",-0.178032701655923
"489","AC068308.1",0.161260659338602
"490","LINC02747",-0.0265462062757888
"491","MRPS11",0.133262534947165
"492","RPL7P22",-0.0282611694290801
"493","RNA5SP442",-0.0232666914043186
"494","EPB41L2",0.498066646694488
"495","AL772337.3",-0.274565915949646
"496","EPHA3",0.465046863289776
"497","CENPBD1P1",0.16332630325928
"498","C2orf27A",0.0490449682551847
"499","RNU6ATAC25P",-0.0849411343665162
"500","WWC2-AS2",-0.0171578263236628
"501","HMGB1P46",-0.131633739186794
"502","AC109329.1",0.00910003597881731
"503","DIO1",0.250157754455555
"504","C1orf35",-0.26828175899818
"505","LDHA",-0.28344402631152
"506","LINC02826",-0.120779561171125
"507","RN7SL446P",0.0513485178490762
"508","Metazoa_SRP",0.0823248967602184
"509","XCL1",0.597906305269769
"510","MIR4740",-0.046603003704492
"511","AL033527.3",-0.0813723060762719
"512","UBE3A",0.119091577745685
"513","DNMT3A",0.233460498382154
"514","PPIAP16",0.137049289834393
"515","AL662844.3",0.177148681085412
"516","AC087857.1",-0.0703520193021636
"517","PDE5A",0.347958806884629
"518","AC061997.1",NA
"519","RN7SL648P",0.056668037640819
"520","LINC01730",0.124062679776918
"521","RNU6-1045P",-0.0105819487896077
"522","AC110774.1",-0.0357440396548125
"523","ZNF304",0.290257790393648
"524","AL359258.3",0.0302658275030008
"525","AC104316.2",0.0773307819677715
"526","ATP6AP2",0.117079098783655
"527","RN7SL714P",0.0665141303326819
"528","AP001207.1",-0.0606320080689284
"529","ATP23",0.122804014208778
"530","PLIN4",0.359792820167786
"531","AC008079.1",0.0773610050849431
"532","MTND4P24",-0.000855817650773364
"533","AC244100.3",-0.00506013948990527
"534","Y_RNA",0.0884232596221657
"535","AL035411.1",0.0291660300946409
"536","AL157944.1",0.0914414091411487
"537","DSCR4-IT1",0.0222148892048907
"538","HMGN2P10",0.10618580900495
"539","ARL17B",0.151946142798421
"540","RLIMP1",0.152061870479103
"541","COPS5P1",0.0238742881215044
"542","Y_RNA",-0.0741848655087545
"543","MIR129-2",-0.0344388700984857
"544","PLP2",-0.311236539929593
"545","AC011506.1",0.0954258591006659
"546","TREH",0.189460661609923
"547","AL049861.1",0.00864256356439549
"548","NOP16",-0.000783294234974336
"549","GNA12",0.337018565168189
"550","HEY2",0.15591934557608
