"","variable","R"
"270","VN1R53P",0.0412415115604261
"271","OR52E1",NA
"272","AC009690.1",0.229816038493708
"273","MT1A",0.254907034818275
"274","AC006064.1",0.408240670045063
"275","AC004817.1",0.00329662235011866
"276","AC104009.1",0.0640216115118262
"277","RNU6-391P",0.0369183441023928
"278","AL356234.2",0.128656591772548
"279","ATP2A1",0.136449457616019
"280","AC093424.1",0.202854523553277
"281","IGKV1OR22-5",0.416771929910274
"282","RNU6-448P",-0.00495170253884128
"283","DPY19L1P2",-0.156221914124278
"284","OR6C72P",0.030417601310025
"285","AC027281.2",0.0531517358107759
"286","RNU1-129P",0.0638393459978745
"287","NCAPG",0.0902360930438097
"288","IGHV5-78",0.447292685992744
"289","FANK1",-0.173661407879323
"290","NOP2",0.197080611626396
"291","ZNF880",0.128218398755488
"292","MELTF",-0.126902623687335
"293","ZNF736P9Y",-0.138190988388018
"294","PTPRB",0.23288721060662
"295","AC025159.1",0.165283045909801
"296","AC116914.1",0.336639974070904
"297","AC108145.1",NA
"298","DGKD",0.207545104112444
"299","TMCO1",-0.283107617859905
"300","AC012499.1",-0.156158713209296
"301","AC117500.5",0.00601556202886274
"302","RAB5C",0.122991128968848
"303","NPBWR2",0.0825091597720877
"304","UPP1",0.170148029671624
"305","AP001610.2",0.227418367001191
"306","AC064859.1",-0.0463380305394597
"307","AC008760.1",-0.12402448819557
"308","AC093323.2",-0.255133264198453
"309","RNA5SP36",-0.0674446487204125
"310","RPS17P17",NA
"311","TRABD2B",0.144139078021878
"312","RPL36P2",-0.00509141721732063
"313","AC073534.1",0.130483746636552
"314","RPS3AP17",0.115008216765323
"315","AC020914.3",-0.0382865347525841
"316","AC244157.1",0.211252400389218
"317","AMN",-0.158966927466158
"318","KCNE1B",0.279414791507541
"319","KLK10",-0.155471541871198
"320","AL133338.1",0.0471718300719297
"321","MRPL57P7",0.00831715550052936
"322","AF096876.1",NA
"323","KDM5B",-0.293894584719691
"324","KRTAP19-3",0.118133474855213
"325","STPG1",-0.109709962168979
"326","AC004951.3",-0.0394842002486238
"327","FHOD1",0.213216273808611
"328","PTPRH",-0.268986425222273
"329","PCMTD1",-0.0637533827462276
"330","AL121957.1",0.0785122914610212
"331","OR14A16",-0.0645675581088121
"332","NDUFS5P6",NA
"333","U3",0.035570714947583
"334","AC002128.1",0.0815790495167363
"335","AC112907.2",0.110130523148968
"336","GLRA3",0.210291789681387
"337","AACSP1",-0.100789128591162
"338","RPS28P7",0.114348019519653
"339","COX7A2P2",-0.0126073724720465
"340","MINDY4",-0.0296029484508789
"341","MAP2K7",0.0403282072514932
"342","AC013733.2",0.170842617982585
"343","AP000281.2",0.00396021093471774
"344","SMIM32",0.0465020221840641
"345","AL109955.1",0.431246846250342
"346","ZNF767P",0.275662839108179
"347","AC010376.1",NA
"348","MT-TL1",-0.0427154760877246
"349","AP5S1",0.232248233606806
"350","GRIP1",0.0201397189894609
"351","RPS29P12",-0.135790373590127
"352","VRK3",0.0252236668322168
"353","Z80107.2",-0.0177150505714076
"354","SRSF10P1",0.0750566839374951
"355","LINC01880",0.0180190974728651
"356","SNORD99",0.042874162337979
"357","FP236315.1",-0.0685281100928885
"358","AC027369.4",NA
"359","NDUFAF4P4",0.0450133797138826
"360","AC123904.2",NA
"361","VENTXP3",0.0290715904360983
"362","ARMH2",0.136273170864604
"363","SLC2A1",-0.210819612413671
"364","LEMD1-AS1",-0.230330337987002
"365","AL360270.2",0.113766769413903
"366","WNT1",0.382806205975536
"367","MIR4635",0.0446912528624551
"368","AC104825.1",0.259799886735853
"369","AC024681.2",0.0595798128579261
"370","AC012414.4",NA
"371","AC134050.1",0.0696624291657913
"372","MUSK",0.372337984964616
"373","CDY1",NA
"374","AL591684.3",0.0515549226839756
"375","LINC02317",0.0227562680604112
"376","ST6GALNAC4P1",-0.080016601491705
"377","POLR2LP1",-0.0804106688542782
"378","AC093802.1",-0.0425731044332559
"379","RNA5SP465",0.0581841706060224
"380","DUX4L5",NA
"381","AC093249.6",0.126755320578344
"382","WASH4P",0.117556838596599
"383","RNU6-175P",0.163437050262407
"384","RNU6-428P",0.0332471456179343
"385","SPINK1",-0.0300329142825294
"386","AL031710.1",0.0043813121076047
"387","PHKBP2",-0.159391360430605
"388","AC107015.1",0.091252803930075
"389","VSTM2B",0.214542339432251
"390","HCG27",0.228484041997311
"391","AL132655.4",NA
"392","RN7SL521P",0.0617161128584334
"393","AC139768.1",0.340563792696752
"394","AC091819.2",NA
"395","AC079298.1",0.0886054724860504
"396","SPATA31D1",0.19895173926966
"397","MTND4P8",-0.033060332016739
"398","GLYCTK",0.0785354487917662
"399","MASP2",0.224699944562276
"400","FOXD2-AS1",-0.0380032068284944
"401","DNAJA1P6",-0.0721740797347836
"402","RPRM",0.152151262700689
"403","TNNT1",-0.1585588580426
"404","AC008555.7",0.0559084969011606
"405","AC009220.1",0.081271735214691
"406","MTND1P11",0.172425641145946
"407","AC138869.1",NA
"408","MT-ND1",-0.0541607654188036
"409","PPOX",0.0848953600515959
"410","OR2U2P",0.0447525828085991
"411","MTATP6P26",0.114352810948331
"412","DEFA1",NA
"413","AL136369.2",0.242655105157608
"414","LINC02301",0.0388033169479932
"415","H6PD",0.129848685867162
"416","RCOR1",-0.284600554775358
"417","GRAMD1C",-0.0570351666266891
"418","LINC01429",-0.0103912986012342
"419","RPS6KB1",0.20582922195095
"420","AC068620.1",0.227403608336629
"421","ADIRF-AS1",0.214621625091691
"422","GLI3",0.281369839290318
"423","MIR378D1",NA
"424","MTATP6P19",-0.0105705570477525
"425","OFD1P4Y",NA
"426","AC006001.2",-0.0642390848893883
"427","KCNE4",0.316019909806704
"428","AL589987.1",0.114836129916323
"429","EIF1P5",0.0485858694059261
"430","HOXC13",-0.00130493746231994
"431","DAP3P1",-0.00935747086957723
"432","TOLLIP-AS1",-0.025088307218549
"433","AC009065.8",0.00705761044498478
"434","FAM217B",0.251845518850319
"435","AC106786.2",0.0332471043568578
"436","AC011396.1",0.128036879932896
"437","AC139143.1",0.121954618829378
"438","AC067817.2",0.165366544816212
"439","FCGR2B",0.433733009133788
"440","LAMTOR4",0.137723430450539
"441","PHYKPL",0.204905591645923
"442","U3",-0.0914414091411487
"443","VN1R7P",0.0193210267971107
"444","AC034234.1",0.148379182684756
"445","KIAA1328",0.302181379891732
"446","KRT8P10",-0.0550180167329405
"447","AC133473.1",-0.0449866455467613
"448","RNU7-90P",0.062957360850982
"449","NME1-NME2",0.0793834369597435
"450","AC007274.2",NA
"451","PHLDA2",-0.228219294517637
"452","CBL",0.153379362237256
"453","ASS1P2",-0.00812881894411742
"454","AC022690.1",0.00249811192669817
"455","RLN1",0.35298786478963
"456","AC093801.2",0.125684030393704
"457","IGHV1-12",0.372546844404264
"458","RN7SL193P",-0.0390495640510475
"459","AC245128.2",0.000485041832695665
"460","KRT8P50",0.128418290657399
"461","CLN6",0.0650552237365026
"462","EFS",0.254206349759289
"463","PPIAP27",0.0162316551768297
"464","AC103592.1",0.104532894785528
"465","ERRFI1",-0.0981566210259263
"466","AL049874.2",-0.0333112675444892
"467","EVPL",-0.243721951447701
"468","AC015878.2",-0.00693062401983084
"469","GRAMD4P8",0.0299857361500804
"470","AC120024.4",-0.0603245993959544
"471","SMIM2",0.00846642758356092
"472","AC073257.1",0.0588304599292028
"473","SPON1-AS1",0.112175944986542
"474","IL27RA",0.374397724366024
"475","CHMP1B2P",-0.0931304000772346
"476","AC068787.1",-0.139949164805163
"477","SRGAP2-AS1",0.0952630597464923
"478","WDR70",0.338276613342278
"479","AC073612.1",0.0261732848481611
"480","OR10H1",-0.0827283964065402
"481","BRDT",0.110665226958758
"482","OTUD1",0.216325563757862
"483","AL162724.2",0.171771435225686
"484","TTC5",0.0778984623745062
"485","PDCD6",-0.0594059504484285
"486","AC137675.1",0.0142095209623798
"487","MIR6131",0.108412361446489
"488","AC008267.7",-0.0256319909374662
"489","AC068308.1",0.0887555825406198
"490","LINC02747",-0.0737297287548794
"491","MRPS11",0.209967643080586
"492","RPL7P22",-0.0252335044387419
"493","RNA5SP442",-0.0938275343639491
"494","EPB41L2",0.307183713849777
"495","AL772337.3",-0.195226825233205
"496","EPHA3",0.201601224606387
"497","CENPBD1P1",0.0957918089518488
"498","C2orf27A",0.0418450311575934
"499","RNU6ATAC25P",-0.0986986179727777
"500","WWC2-AS2",0.000239865197749447
"501","HMGB1P46",0.0107976926164865
"502","AC109329.1",0.0116474190047567
"503","DIO1",0.082100990718884
"504","C1orf35",-0.105053989575319
"505","LDHA",-0.0827833519618684
"506","LINC02826",-0.0497815299380605
"507","RN7SL446P",0.00180731009940608
"508","Metazoa_SRP",0.046640437905787
"509","XCL1",0.474412554206051
"510","MIR4740",-0.0542263253400575
"511","AL033527.3",0.0325578803016443
"512","UBE3A",-0.0358394435923645
"513","DNMT3A",0.146083877177075
"514","PPIAP16",0.125802062466753
"515","AL662844.3",0.123816462486762
"516","AC087857.1",-0.145025788292027
"517","PDE5A",0.103596883145837
"518","AC061997.1",NA
"519","RN7SL648P",-0.0759836784206689
"520","LINC01730",0.311364491417435
"521","RNU6-1045P",0.00230384551065158
"522","AC110774.1",-0.042098358642207
"523","ZNF304",0.229726165510968
"524","AL359258.3",0.072121827694102
"525","AC104316.2",0.0741270766369007
"526","ATP6AP2",0.116627236543911
"527","RN7SL714P",-0.00390337460590097
"528","AP001207.1",-0.0531018637026576
"529","ATP23",0.179852119622068
"530","PLIN4",0.203643562306727
"531","AC008079.1",0.0324932743191959
"532","MTND4P24",-0.024744986021255
"533","AC244100.3",0.109928575095873
"534","Y_RNA",0.120963019163123
"535","AL035411.1",0.0576682005771768
"536","AL157944.1",0.0936240973882792
