"","variable","R"
"297","AC108145.1",NA
"298","DGKD",0.13627826751638
"299","TMCO1",-0.274980069292179
"300","AC012499.1",-0.049695943564634
"301","AC117500.5",0.180120306561554
"302","RAB5C",0.202767705982994
"303","NPBWR2",0.149250994786187
"304","UPP1",-0.0285041468811055
"305","AP001610.2",0.230870332071398
"306","AC064859.1",-0.0787476439059428
"307","AC008760.1",-0.18166590195004
"308","AC093323.2",-0.256097117612678
"309","RNA5SP36",-0.162872777812377
"310","RPS17P17",NA
"311","TRABD2B",0.486111207875541
"312","RPL36P2",0.0667953248954346
"313","AC073534.1",0.0913966481559099
"314","RPS3AP17",0.0949584943279198
"315","AC020914.3",0.0220664432235342
"316","AC244157.1",0.229145898912168
"317","AMN",-0.252918442846891
"318","KCNE1B",0.314422780341566
"319","KLK10",-0.135606513388433
"320","AL133338.1",-0.00182436891068356
"321","MRPL57P7",-0.0121169628426052
"322","AF096876.1",NA
"323","KDM5B",-0.240308102367698
"324","KRTAP19-3",-0.0219289683862971
"325","STPG1",-0.0871765676584081
"326","AC004951.3",-0.223782286004911
"327","FHOD1",0.241834879186568
"328","PTPRH",-0.242326553077391
"329","PCMTD1",0.197411048330349
"330","AL121957.1",0.126574191730646
"331","OR14A16",-0.0381837543544029
"332","NDUFS5P6",NA
"333","U3",0.096168029054543
"334","AC002128.1",0.0214594752227213
"335","AC112907.2",-0.100105899520113
"336","GLRA3",0.391000021458447
"337","AACSP1",-0.100532657467326
"338","RPS28P7",0.0828490411861483
"339","COX7A2P2",0.0709876387791507
"340","MINDY4",-0.192195722039033
"341","MAP2K7",-0.0977804009232322
"342","AC013733.2",0.298880842017587
"343","AP000281.2",0.0608688600664039
"344","SMIM32",0.0687686897133197
"345","AL109955.1",0.431033847981119
"346","ZNF767P",0.131439161327758
"347","AC010376.1",NA
"348","MT-TL1",-0.114271239246213
"349","AP5S1",0.13356311291281
"350","GRIP1",0.168955670721815
"351","RPS29P12",-0.0386876139174662
"352","VRK3",-0.0629531685595448
"353","Z80107.2",-0.0535089330887445
"354","SRSF10P1",0.0396103820321214
"355","LINC01880",0.141845503300183
"356","SNORD99",-0.189026714613165
"357","FP236315.1",-0.106713711505608
