"","variable","R"
"381","AC093249.6",0.0752330723347841
"382","WASH4P",0.0367013658382194
"383","RNU6-175P",0.00311418903946649
"384","RNU6-428P",0.000707386076977326
"385","SPINK1",-0.0269913041401131
"386","AL031710.1",0.0394687042282958
"387","PHKBP2",-0.119430527623292
"388","AC107015.1",0.119548247009168
"389","VSTM2B",0.264512089628419
"390","HCG27",0.238198084860525
"391","AL132655.4",NA
"392","RN7SL521P",0.0186045169659045
"393","AC139768.1",0.27169958924329
"394","AC091819.2",NA
"395","AC079298.1",0.129744485770559
"396","SPATA31D1",0.0582506011143596
"397","MTND4P8",0.0449915659622396
"398","GLYCTK",-0.0142754627855615
"399","MASP2",0.225619593702195
"400","FOXD2-AS1",-0.117343846263328
"401","DNAJA1P6",0.00523387740345263
"402","RPRM",0.062534667813524
"403","TNNT1",-0.161646251583757
"404","AC008555.7",0.0174942347752782
"405","AC009220.1",0.0908441405669408
"406","MTND1P11",0.266083152913284
"407","AC138869.1",NA
"408","MT-ND1",-0.0771918055678585
"409","PPOX",-0.00944630950970956
"410","OR2U2P",-0.115390028445882
"411","MTATP6P26",0.174626626355777
"412","DEFA1",NA
"413","AL136369.2",0.165660153028135
"414","LINC02301",-0.0152472167250018
"415","H6PD",0.323791144097276
"416","RCOR1",-0.249466772698364
"417","GRAMD1C",-0.0435290639982244
"418","LINC01429",-0.038269465375091
"419","RPS6KB1",0.271474653414695
"420","AC068620.1",0.22799481253199
"421","ADIRF-AS1",0.178697581740784
"422","GLI3",0.276156503581556
"423","MIR378D1",NA
"424","MTATP6P19",0.0251248888197105
"425","OFD1P4Y",NA
"426","AC006001.2",-0.152338287561546
"427","KCNE4",0.362910072447252
"428","AL589987.1",0.157949570620695
"429","EIF1P5",-0.061471092895151
"430","HOXC13",0.0637113442948734
"431","DAP3P1",0.0811412271028737
"432","TOLLIP-AS1",-0.147744023027059
"433","AC009065.8",-0.140263413789363
"434","FAM217B",0.228575608794792
"435","AC106786.2",0.214107052220101
"436","AC011396.1",0.128036879932896
"437","AC139143.1",0.0930555593660904
"438","AC067817.2",0.315544680197978
"439","FCGR2B",0.583936396906237
"440","LAMTOR4",-0.00466692079770605
"441","PHYKPL",0.203709251531007
"442","U3",-0.0166237064478423
"443","VN1R7P",-0.061826781680136
"444","AC034234.1",0.0945000721607329
"445","KIAA1328",0.334661715424327
"446","KRT8P10",-0.039095026469563
"447","AC133473.1",-0.00701524167281366
"448","RNU7-90P",0.0997414368538029
"449","NME1-NME2",0.0773211934338644
"450","AC007274.2",NA
"451","PHLDA2",-0.166644604376694
"452","CBL",0.350849132752946
"453","ASS1P2",0.0959499306034543
"454","AC022690.1",-0.0999766515024863
"455","RLN1",0.223392687864504
"456","AC093801.2",0.0781508233929278
"457","IGHV1-12",0.485961891430559
"458","RN7SL193P",-0.00129518373773843
"459","AC245128.2",-0.0303867684505818
"460","KRT8P50",0.0507380414352244
"461","CLN6",-0.0147532025985065
"462","EFS",0.309900859035901
"463","PPIAP27",0.029340591174197
"464","AC103592.1",0.135924618291164
"465","ERRFI1",-0.0694086277819635
"466","AL049874.2",-0.116362216691445
"467","EVPL",-0.176726905012386
"468","AC015878.2",-0.0678942802957438
"469","GRAMD4P8",-0.0154114786458349
"470","AC120024.4",-0.0690596446238203
"471","SMIM2",-0.0965049103374094
"472","AC073257.1",-0.031787678569865
"473","SPON1-AS1",0.171979801860368
"474","IL27RA",0.597689331771389
"475","CHMP1B2P",0.0352004665925506
"476","AC068787.1",-0.154827273173774
"477","SRGAP2-AS1",0.170435379024955
"478","WDR70",0.162973970147233
"479","AC073612.1",0.0855937153142564
"480","OR10H1",0.0303576247811366
"481","BRDT",0.16542947840534
"482","OTUD1",0.354330661639782
"483","AL162724.2",0.0763110107635923
"484","TTC5",0.0411085156126366
"485","PDCD6",-0.246994469166374
"486","AC137675.1",-0.109531264765094
"487","MIR6131",-0.0324041015274752
"488","AC008267.7",-0.139017635804205
"489","AC068308.1",0.202755780217194
"490","LINC02747",-0.0520910069901015
"491","MRPS11",0.161624355175664
"492","RPL7P22",-0.0806614396214954
"493","RNA5SP442",-0.0601282286528248
"494","EPB41L2",0.490643764350856
"495","AL772337.3",-0.196926575034316
"496","EPHA3",0.388825466716962
"497","CENPBD1P1",0.17510059906582
"498","C2orf27A",0.0750897503909007
"499","RNU6ATAC25P",-0.054593214876494
"500","WWC2-AS2",0.039255283254921
"501","HMGB1P46",-0.115605311351805
"502","AC109329.1",0.0408639427868769
"503","DIO1",0.188801723059171
"504","C1orf35",-0.163567163748307
"505","LDHA",-0.135344684298583
"506","LINC02826",-0.0926998225240962
"507","RN7SL446P",0.0104943477342373
"508","Metazoa_SRP",0.0508843844184186
"509","XCL1",0.512159971176365
"510","MIR4740",-0.0540690408247246
"511","AL033527.3",-0.110871571044635
"512","UBE3A",0.0454420138325582
"513","DNMT3A",0.231213130678759
"514","PPIAP16",0.0599436743829858
"515","AL662844.3",0.175251637030301
"516","AC087857.1",-0.0847073048145247
"517","PDE5A",0.294455928999901
"518","AC061997.1",NA
"519","RN7SL648P",0.0365185682065401
"520","LINC01730",0.10816481309466
"521","RNU6-1045P",-0.0110799228502951
"522","AC110774.1",-0.13905945354165
"523","ZNF304",0.24052109470097
"524","AL359258.3",-0.0461845241087095
"525","AC104316.2",0.0938238535197202
