"","variable","R"
"175","OR5L2",0.0793882122406987
"176","PLCE1",-0.0734515009490102
"177","PRAMEF4",NA
"178","RAD17",0.0319677605249564
"179","AC026877.1",0.274066391899921
"180","AC005086.4",-0.0174154157832832
"181","AC108043.1",-0.0150408068565304
"182","CICP17",0.0373882830831394
"183","SPCS2",-0.00948413057823437
"184","PPIAP45",0.130014987667487
"185","DGCR11",-0.00524020857324
"186","SETDB2",0.373754766201103
"187","AC131212.2",0.00676005199435876
"188","DESI2",0.256031713961249
"189","PAX3",0.0620760081737706
"190","COX17",-0.288450341434673
"191","PSORS1C3",-0.037517579367247
"192","NLGN2",0.361727666410213
"193","AC090686.1",0.0671221140718705
"194","SERPINE3",-0.00389461352972001
"195","HAO1",0.0151174560421771
"196","AC087045.2",0.39102877373088
"197","LINC02201",0.220314309785933
"198","AC079062.1",0.155701906727033
"199","AC127496.4",0.031074592621296
"200","PKMYT1",-0.194596364599082
"201","HSPA8P15",0.0876727719137553
"202","OR4A7P",0.0275880570021157
"203","XIAPP2",-0.158145903680613
"204","AC107075.1",0.0387875156571885
"205","AL355810.1",-0.235126130833369
"206","EIF3LP3",-0.0920465713574307
"207","AP001626.1",-0.184605233834872
"208","FAM89B",0.143537922090589
"209","AL356215.1",-0.018696583854987
"210","IGLJ6",0.138976683522691
"211","AL592464.1",-0.0998960336851123
"212","TMEM251P1",-0.0796257567909095
"213","Z97832.2",-0.12453383044815
"214","MED8",0.140219620973176
"215","PHF1",-0.0488737781555461
"216","ZNF781",0.356779078181125
"217","IGHV1-24",0.566978459806011
"218","RNU6-1329P",0.222750869667022
"219","AC103563.2",0.165447396778056
"220","DIPK1A",0.418307984923328
"221","AC008489.1",0.00998619590544587
"222","ANKMY1",-0.131835287255992
"223","PSMB6",-0.00757317132645454
"224","AC027176.2",0.0284111683815858
"225","GUCY1A1",0.495492823452247
"226","AC009237.15",-0.159490450677843
"227","PRKG2",-0.218423637769711
"228","MESTP3",9.97703111357678e-05
"229","FBXO45",-0.0167417945698899
"230","AC107421.1",0.0366695609681722
"231","AC098657.3",NA
"232","AC002383.1",-0.144420888104412
"233","AMZ2",0.161232210412538
"234","AC021106.2",0.0315384698192478
"235","AC066612.1",0.176271142673054
"236","AC116612.1",NA
"237","TMEM52",-0.0393448594698481
"238","RPS2P24",0.114278801181544
"239","RNA5SP177",NA
"240","CHN2",0.0278173958999971
"241","RN7SL430P",-0.0514415790449774
"242","LNCPRESS1",-0.118099521504636
"243","ZNF460-AS1",-0.310627421668088
"244","AC021035.1",-0.0141206617260751
"245","AL512504.1",-0.130564334200443
"246","OR2AS2P",0.0615425886970274
"247","AC005828.7",-0.0619987116612087
"248","GCNT4",0.194962631789006
"249","AC012506.3",0.00968823497245079
"250","KLK8",0.0279438715379061
"251","AC024060.1",NA
"252","RN7SL541P",-0.236542709165844
"253","MIR8081",-0.00887957264173541
"254","AL122016.1",0.0263568545571237
"255","AC097527.1",-0.024493385283688
"256","IP6K3",0.139073882686175
"257","AL136146.1",-0.0654546696753466
"258","MTF2",0.2034027018177
"259","ITFG2-AS1",0.165528622281791
"260","NOBOX",0.036759933894946
"261","RBM15B",0.0529783593817649
"262","PIH1D2",-0.202377551802423
"263","AL390778.1",-0.058602202192978
"264","KRT18P61",-0.0836569292702301
"265","LINC02126",0.529245825538988
"266","AL136981.1",-0.0953058819918159
"267","PCGF7P",0.101709093530848
"268","AL031009.1",-0.217472247533072
"269","AC008638.2",-0.123608501591284
"270","VN1R53P",-0.00221882802729025
"271","OR52E1",NA
"272","AC009690.1",0.022170333854974
"273","MT1A",0.292190646053521
"274","AC006064.1",0.26192256424995
"275","AC004817.1",-0.0614587002151423
"276","AC104009.1",0.0606111926478945
"277","RNU6-391P",0.0018664801217148
"278","AL356234.2",0.0935869977012759
"279","ATP2A1",-0.1435936584021
"280","AC093424.1",0.138375645326374
"281","IGKV1OR22-5",0.460540981648163
"282","RNU6-448P",0.00778124684675058
"283","DPY19L1P2",-0.256843871643256
"284","OR6C72P",0.0983266646998483
"285","AC027281.2",-0.0230560835019054
"286","RNU1-129P",-0.0431709734653363
"287","NCAPG",-0.0493893390370159
"288","IGHV5-78",0.303412863514069
"289","FANK1",-0.197878835230524
"290","NOP2",-0.0518815483945454
"291","ZNF880",0.274398819186429
"292","MELTF",-0.0318343914938426
"293","ZNF736P9Y",-0.0138151371034587
"294","PTPRB",0.228515891318174
"295","AC025159.1",-0.194385362848364
"296","AC116914.1",0.31793266856756
"297","AC108145.1",NA
"298","DGKD",0.0265095831620603
"299","TMCO1",-0.250438176984685
"300","AC012499.1",-0.151397624570326
"301","AC117500.5",0.0360295785947677
"302","RAB5C",0.343014199820649
"303","NPBWR2",0.0811837694898175
"304","UPP1",0.221114905382635
"305","AP001610.2",0.152812697225055
"306","AC064859.1",-0.135580215916454
"307","AC008760.1",-0.213622777883813
"308","AC093323.2",-0.23954288249615
"309","RNA5SP36",-0.149867755861805
"310","RPS17P17",NA
"311","TRABD2B",0.456694378893455
"312","RPL36P2",0.0242156975337854
"313","AC073534.1",-0.0042379523663316
"314","RPS3AP17",0.00674533964890906
"315","AC020914.3",-0.0404487700876708
"316","AC244157.1",0.118259095257631
"317","AMN",-0.327149256865768
"318","KCNE1B",0.417669938174778
"319","KLK10",-0.0390293715578505
"320","AL133338.1",-0.0910144108223992
"321","MRPL57P7",0.0892864468681353
"322","AF096876.1",NA
"323","KDM5B",-0.0934926861020512
"324","KRTAP19-3",-0.0700312216207553
"325","STPG1",-0.0351925042623349
"326","AC004951.3",-0.215370084131972
"327","FHOD1",0.226764178670709
"328","PTPRH",-0.229339992495504
"329","PCMTD1",0.0258546815018149
"330","AL121957.1",-0.10140391717524
"331","OR14A16",-0.128604346917476
"332","NDUFS5P6",NA
"333","U3",-0.150869237636741
"334","AC002128.1",-0.129175868963932
"335","AC112907.2",-0.134821832023534
"336","GLRA3",0.319193481573252
"337","AACSP1",-0.182804570917517
"338","RPS28P7",-0.0313626234285595
"339","COX7A2P2",0.044644250581155
"340","MINDY4",-0.239639266629575
"341","MAP2K7",-0.251150805538995
"342","AC013733.2",0.201961000032756
"343","AP000281.2",-0.0293921273254945
"344","SMIM32",-0.118730346097799
"345","AL109955.1",0.231906344552053
"346","ZNF767P",-0.109377534882471
"347","AC010376.1",NA
"348","MT-TL1",-0.252139257977727
"349","AP5S1",-0.0204602027806448
"350","GRIP1",0.148496463232447
"351","RPS29P12",-0.174663418803867
"352","VRK3",-0.205855099524151
"353","Z80107.2",-0.0440892002242344
"354","SRSF10P1",-0.0658974920823345
"355","LINC01880",0.000378768259547898
"356","SNORD99",-0.109646263527253
"357","FP236315.1",-0.105118962125888
"358","AC027369.4",NA
"359","NDUFAF4P4",0.0479920833919004
"360","AC123904.2",NA
"361","VENTXP3",-0.028052028067436
"362","ARMH2",0.0458030095261999
"363","SLC2A1",-0.0878095729105601
"364","LEMD1-AS1",-0.123548653440836
"365","AL360270.2",0.00119932598874724
"366","WNT1",0.230431081642174
"367","MIR4635",0.0950073586153027
"368","AC104825.1",0.166166864563749
"369","AC024681.2",0.103308540403062
